id	name	value
A3T0X1R1A94R1J	essay2	"Cities have always played a major role in culture. Dating back to the earliest civilizations, when man began to collectively pool in areas like the Fertile Crescent and Babylon, the learning increased, as did the number of problems the society had. Densely populated areas give rise to specialization, and seeing what a city specializes in tells one a lot about its culture. In Babylon, for instance, astrologers (and astronomers, the two were largely synonymous then) began to devise star charts and map the heavens. This told us that Babylonians placed a key emphasis on the stars, believing that they controlled their destinies.  Modern parallels certainly exist. In areas of California, industry tells us a lot about the collective society we live in. Silicon Valley is an extensive mecca of computer and technological development which shows our society's reliance on A.I. in general. As one travels further, landmarks can be observed. A short drive will take one to places such as San Francisco, where archaic architecture and monuments such as the Golden Gate Bridge show our appreciation for beauty--but the trolley cars contrast it with our desire to hold onto the ""charming things"" of the past. Every area really tells a story, with its industry, with its architecture, and with its specialization. So much of this story can be derived without much conversation at all, and that is pretty astounding, really.  When one begins to interview people, he or she sees what really makes them tick, filling in the gaps in the story further still."
A3T0X1R1A94R1J	essay3	Scandals illustrate the most sordid aspects of an individual, or of a group. While negative by nature, the response and the type of scandal involved dictates our feelings towards the person highly. For instance, when Bill Clinton was accused of having relations with Monica Lewinsky, we learned a lot about our president. While we do not necessarily know if the accusations were true (Yeah, right), we did learn that Clinton had a bit of a flirtatious nature, which made us question his fidelity towards Hillary Clinton. Because we all mostly deduced that Clinton did engage in relations (namely, oral sex) with Lewinsky, we learned that his relationship with his wife was mostly a professional one, perhaps devoid of romantic love altogether.   This told us more about Clinton than any half-hearted interview he could have given expressing admiration for his wife. The truth was in the pudding, so to speak, and while he was acquitted in his hearing for Impeachment, his nervous answering of the questions and outright lying (can we call it anything else?) really showed his true character, for better or worse--and mostly for worse.
A3TUCOUVSP9ZGY	essay1	Technology seems to be taking over. There was once a day when no such technology existed and people actually had to work through and solve problems themselves. Where has that drive gone? I have seen it myself, where some millennial, but more of the younger generation, has no idea how to do the basics in life such as: doing a load of laundry, building a shelf with instructions, more importantly, going outside and having fun! They are wasting away using their smartphones, computers and video game consoles. The worst part in my opinion is that technology is taking over the workforce. For example, self check out machines are taking jobs away from people and there are numerous other technologies d
A3TUCOUVSP9ZGY	essay2	I understand that the major cities cause numerous issues being a factor in climate change. But I think it's ignorant to forget about the land on the outskirts, where deforestation is happening. Yes, major cities have crime, drugs and deviant behavior but that can all big fixed. Before major cities, it was all land, cultivating the land, knowing and learning how to survive off of it. This all changed after the industrial revolution. It made things more convenient to use machines and factories to speed up production. But let's not forget where our ancestors came from, our past, how this world all came about. There are only a few people that live in those ways and it seems life is much less stressful under those circumstances, living off the grid, not having to worry about anyone or anything except you.
A3TUCOUVSP9ZGY	essay3	Scandals are a distractions. It's disgusting to me how society is more worried about the Kardashian's drama rather than actually problems our citizens face each day. The abuse of power is out of this world. We have starving children and families, people living in poverty, racism and many more problems that are just being covered up by these scandals. I mean, why are scandals more important and being made out to be that way? We have REAL problems that are going on and being made out to be not as bad as they actually are. I think the government needs to refocus on issues and not scandals. Don't get me wrong, some scandals are really an issue but not as big as the problems that need to be fixed. It seems like every day there's some type of fake news or scandal that comes out, and for what? It's just drama and annoyance to someone like me.
A3U74S280Z4B0	essay1	"I agree with this assertion because we can readily see just how much we are relying on technology every day. For example, most people seem to be very reliant on GPS to find their way to unfamiliar places. The GPS does all the ""thinking"" for us and we no longer have to consult a traditional map and use our reasoning skills to find out way to a specific location. All the effort that once had to be expended to find a location using a paper map is not longer needed and since there is a belief that the mind is like any other ""muscle"" in the sense that exercise improves it, one might conclude that things like GPS relieve us of thinking and reasoning that may have actually improved our thinking and reasoning abilities. It's clear that relying on technology too a great extent makes we humans think less for ourselves and that may not be a positive thing for our ability to think and solve problems on our own."
A3U74S280Z4B0	essay2	"Cities offer the most diverse and concentrated traits and characteristics of any society. The great diversity of city populations allow for researchers to experience the most complete experience possible by exposing them to many aspects of a society. It is also far more efficient to study society in a city setting simply because it is all so accessible in a relatively small geographic location. Cities are where it all ""happens"" and are the central hubs for cultural institutions like universities, media centers and museums. Cities appear to control what constitutes most popular culture in a society and are the natural locations for studies that can reveal the most about any culture."
A3U74S280Z4B0	essay3	We, as humans have a natural, if somewhat morbid, fascination with scandal of almost any variety. A scandal attracts attention like few other events, particularly in realms such as politics and entertainment. Despite all the effort that has gone into promoting any cause or social issue, nothing seems able to draw attention like a scandal and in that way, they are indeed useful in some ways. For example, the latest focus on sexual harassment began with a scandal and has resulted in a new focus on the issue that has been sustained for months. And it all began with a scandal when a Hollywood figure was accused of sexually harassing a large number of women. This has empowered other victims to come forward and take action against those that have wronged them and that is an excellent example of how a scandal can focus national attention on an important and often overlooked issue.
A3UTFL5JHRQCM1	essay1	I think that this is true. The more we use google and smart phones, the more we are relying less on our cognitive thought process that has helped us evolve throughout history. People are getting shorter attention spans due to this consistent onslaught of data and information. I believe that as we become more reliant on technology, the more we will become less reliant on our bodies and our minds. You could almost say that we are starting to de-evolve.
A3UTFL5JHRQCM1	essay2	Bit cities are they epicenter of human ingenuity. This is where people congregate and come up with new ways to do things. The more the people, the more the ideas, and the more people get to evolve those ideas by discussing them with the people around them. I think that the major cities have played a huge role in human evolution, physically, emotionally, and mentally. Big cities give us a cesspool of almost all societies tops and bottoms, and looking at them we would be able to see societies characteristics best.
A3UTFL5JHRQCM1	essay3	Scandals can act as a focal point for problems because they usually involve someone of high status. People are, for the most part, attracted to the drama that a scandal can bring and impose on society. It gives us all a common enemy and makes us all think as like minded individuals, making us feel closer. Even though great speakers and reformers have a good chance at swaying the public, I don't think it reaches the peak that a scandal can have. Especially in today's world where we have smart phone and the internet where we can voice out opinions immediately.
A3VHDQR8A9JJ4F	essay1	I slightly agree with this issue. I think with everyone having access to search engines such as google it really takes away our need to even think about a question. We just automatically say to ourselves let me google that. I think it takes away from us actually trying to learn and figure out the answers to our questions and put us in a more of a lazy automatic mode. On the flip side it does help us in a way that we can save time by getting the answers we need faster so that it could be spent on other methods of learning and understanding.
A3VHDQR8A9JJ4F	essay2	You have to look at the cities and see how they people act and behave in order to find out just what society is like for the majority of american citizens. We can learn a lot about culture and understanding by observing these cities and finding out just how people behave in today's world. Because of the big population in major cities i find it would be easiest to study them because the more people the more we can study about how society  really is and how people are treated fairly and unfairly.
A3VHDQR8A9JJ4F	essay3	I agree with this statement just because with a scandal there is no cover up. You know all the dirty details that a lot of people would never put out there to fit there politically correct agenda. It really reveals the deepest and darkest secrets of how people live their lives and gives you the real version of them instead of the fake politically correct version that they put on for the media to portray them as a person that they aren't.
A3VXVW6ABB3PC1	essay1	I agree that technology is deteriorating the human ability to solve problems.  Simple tasks, such as adding and subtracting, are done in a few seconds on our phone.  GPS technology has taken over our own sense of direction.  People can simply ask SIRI or ALEXA any question and immediately get answer instead of researching and learning about the topic.  Technology makes complex problems easy to solve by a quick search on the internet.  Children play video games and text and use social media instead of interacting face to face and developing strong communication skills. YouTube and other video sites allow for instant instruction or tutorials on things that we might be better off to solve for ourselves.  I feel like technology has definitely
A3VXVW6ABB3PC1	essay2	To understand the most important characteristics of a society I think you should not only study it's major cities, but also other areas that may be less populated.  A major city provides many aspects of life in one consolidated area so a large number of factors can be considered in a fairly small area.  But, one must take into consideration that city life is one type of living, while country life is another.  A banker in a major city is very different than a farmer 100 miles outside of the city, but both represent the society equally.  Different ways of living represent the society and one must not only seek out city dwellers, but also more rural areas to understand a society.
A3VXVW6ABB3PC1	essay3	Scandals can be useful because the attention they draw far outweighs what a speaker or reformer could do.  Scandals can bring attention to issues that many people in society may not otherwise pay attention to.  They can also spark debate which can then in turn create change.  Sometimes, the change can be for the better or possibly it could be for the worse.  Scandals get media attention and the media can sometimes create more out of the situation than what is really there. Scandals can bring about outrage or support, but ultimately they help our society take a stance and fight for what we believe in.
A3W24IE6P9O302	essay1	I do not agree with this statement. I have two degrees in web design and some outside knowledge in programming and  I realize the other side of the argument. There will always need to be people to teach the technology. That is why I got into IT. I know that humans have it easier by being able to ask google something rather than look it up in a book, but this is because a human already did the work to put it into the databases that are google.
A3W24IE6P9O302	essay2	I do agree with this statement. I agree with it because to understand something you have to take a sample from the whole. Often the sample will be the people in the major cities. This is the best way to understand their society, because this is where the people are. If you go into a small community you possibly would not get a good representation of the majority. Without a good sample you will get bad data.
A3W24IE6P9O302	essay3	I do not agree with this statement. The reason I do not agree is because even if a scandal opens our eyes it is still a scandal. A scandal is a bad thing, and it does not become good because it does something such as expose something bad. The act of fixing something is good. However, we should not need to rely on a scandal to be able to see something that is wrong. I have never personally heard of a useful scandal.
A3W4MAKNDI1SXM	essay1	I absolutely agree with this statement that as people rely more on technology to solve problems, the ability of humans to think for themselves will surely deteriorate.  You see it everyday.  People cannot function without their cell phone/tablet/computer.  They use it for the easiest task, as well as the hardest ones.  They rely less on using their mind to come up with answers and instead refer to their electronic device and find out the answers to everything.  Its sad to see, how even the children of the world today are glued to these devices.  Lots of parents use them as babysitters to keep their kids entertained, instead of
A3W4MAKNDI1SXM	essay2	I live in one of the greatest cities in the world, New York.  NY is a melting pot of the world. People from all different parts of the world come here to visit, to live, to work and to play. If you were to study New York, you would see that the people are diverse, worldly, educated,, fair and open minded.  The people that reside in a city, can tell you alot about this socie
A3W4MAKNDI1SXM	essay3	I don't feel that scandals are useful.  While they do focus our attention on problems in ways that no speaker or reformer ever could, they can be very dangerous and ruin lives.  It is very sad to see what a scandal has done to some people. They feel they have no other alternative other than to take their own life.  In addition, we usually do not need to know all of the gritty details that go along with the scandal.  Some things are better off being private.
A4Y0U84ELE1EK	essay1	As human beings our reliance on technology has become almost absolute. We need GPS to guide us places, google searches to tell us where to eat, and Facebook messenger to communicate with each other. It's hard to believe how much we have come to depend on the internet in such a short time. What started as just a fun thing to play a game or enter a chat room, has become our total self image and what we think of first when we want to do something new. Review sites like Yelp tell us where to eat. Groupon and other sites lead us to experiences or hotels, based on where we can get the best deal. Google Maps leads us to wherever we want to go, and tells us the best way to get there. Even just having a cell phone has caused most people to forget all but the most important telephone numbers. Technology is a blessing and a curse.
A4Y0U84ELE1EK	essay2	The major cities of the world are true indicators of diversity. They are the melting pot where many different cultures and peoples come together to try and 'make it.' In my experience, larger cities, being more diverse are more open to strangers and new things. What i've found in my travels is that smaller scale cities, while friendly to someone like me, a white person, are not so welcoming to people of color or from different nations. They are the true indicators of what a society believes, and show it through their actions and political statements.
A4Y0U84ELE1EK	essay3	Scandals are absolutely not useful. Far from it. Scandals are used to distract us from the bigger issues and challenges that face our world today. Instead of focusing on climate change, wars, or starving people, we care about who cheated on whom, or which person lied on their taxes. It is the curse of our modern day society. Our American society are full of these types of people, and they live with their heads in the sand. Better to focus on scandals to them, then to actually pay attention and learn about the true tragedies that take place in the world.
A510DQA9ROBC6	essay1	I definitely agree with this statement. The most simplest example of this is the calculator. The more we rely on the calculator, the less effort we have to put into mentally coming up with the answers to mathematical questions. Everything is becoming so automated that it requires very little mental effort to function. It's understandable that we, as a species, want to progress and make daily things easier, but there is a fine line between progression and regression. The more progress we make, specifically with technology, the more likely it is that future generations are dumber as a result.
A510DQA9ROBC6	essay2	This may or may not be true. Populated cities can tell a lot about a society's characteristics, sure, but that doesn't mean we should ignore more rural areas. These places may be less populated, but it's still an important wealth of information. A smaller percentage of people like to live in less populated areas. However, studying large cities does allow for a higher percentage of detail and information. There is a reason why cities, especially places like Los Angeles, New York, and Chicago, are highly populated.
A510DQA9ROBC6	essay3	Scandals definitely bring attention to societal issues, because it provides undeniable proof that a certain problem exists. A speaker/reformer can talk about these things and why they are a problem, but a surefire way to prove that the problem exists is if a scandal erupts to drive the point home. Reality is more convincing than hypothetical situations described to us by speakers. The most prevalent scandal that comes to mind is the case against Bill Cosby. Had his crimes not been brought out into the public, no one would have cared or even believed it had happened.
A5ET25WTBJC0J	essay1	I do not believe technology is deteriorating human thinking. I believe that humans now have more information available then ever and are becoming smarter. With this wealth of information at our finger tips we can process more and become more informed. With this much information people can make much better judgments on issues and really see what the best course of action to take is. I believe humans are becoming smarter overall and that is all thanks to the technology that we developed.
A5ET25WTBJC0J	essay2	I do not think you will understand all of society by just focusing on the major cities. The world is a very big place and you need to study all the areas to fully understand it. There is a lot of knowledge to be obtained from rural and suburban societies. By just focusing on major cities you are leaving out to much of the culture to make a informed decision. There are very important characteristics that are found outside of major cities that need to be included to understand everything about society.
A5ET25WTBJC0J	essay3	I do believe that scandals are important.  They are good because it makes people look at a situation and understand how something happens. You can then use your understanding of the scandal to prevent whatever bad happened from happening again. Scandals are polarizing and people want to see how they play out and focus there attention on them. Overall i feel they have a part in society and we can ultimately learn new information because of them.
A5X1KZ9CCHREK	essay1	As technology grows we must educate ourselves with the technology. Some jobs will disappear but other will open up. I believe this is people's biggest fear because the job people knows all their life will be gone. But through education they can use that to grow with the technology to find better job. I disagree with the statement because it's all about education , determination and the willingness to grow with technology.
A5X1KZ9CCHREK	essay2	I disagree with this statement because to understand the characteristic of society you must understand society in whole. Reasoning for this , society moves around, inner mixing with each other, so this say that we must understand major cities is false. We must understand certain social groups and the dynamics of the population to get the better handle on characteristics of the populations.
A5X1KZ9CCHREK	essay3	I disagree with this issue because scandals is based on falsehoods and half truths. To understand a situation we must have facts. Scandals are just what it says. It is like theories, we just don't know if its true or not. But facts are based on evidence, and facts cannot be disputed. Society needs this scandals to feel complete and have some sort of drama in their life but for some people who can look through the wish wash can see the facts of the situation. .
A66DYECFB1OJ4	essay1	I partially agree with the statement. I do believe that the ability for some humans to think for themselves will deteriorate.  Some people will decide to use their extra time on mindless filler from TV or media therefore limiting their ability to think for themselves.  The ability deterioration will much depend on the choice of the each individual. Another way to look at the issue to say the more problems technology can solve, the more time one will have to think abstractly, therefore increases the ability to think for oneself.  This group of individuals will no doubt develop more ideas and more technology to move society along.
A66DYECFB1OJ4	essay2	I disagree with statement.  To understand the most important characteristics of society, one must study more that just the large cities.  Many individuals live in suburban and rural areas and these individuals have voting power and can influence the lives of many.  The U.S. is a great example.  Across the Midwest and South there are millions who don't live in major cities, but still have tremendous impact on the laws in the states they live in. Iowa and Texas are great examples of this.   If a person wants to understand urban life or society that exists in metropolitan areas, then certainly major cities should be studied, but for a society as a whole, all groups must be taken into account.
A66DYECFB1OJ4	essay3	Scandals can be good depending on the nature of the scandal and how it impacts society.  The sexual assault allegations against individuals like Bill Cosby are certainly good because they allow an oppressed group a voice and normalize speaking out against oppression.  Scandals like an actor getting a divorce because he was cheating with the nanny, on the other hand, are time wasters and fill up our time with mindless info. Unfortunately, media uses some scandals to blind the eyes of individuals to other, newsworthy stories, that could truly change our society.
A69MJ072PH13	essay1	I agree with the statement that as people rely more on technology to solve problems, the ability of humans to think for themselves will surely deteriorate. If you go to the store and your total is 8.35 and you give the cashier $10, she punches the amount in and the register tells her how much to give back to you. While the drawer is open you decide you want to give her .10 to get .75 back in change. She is flabbergasted and does not know what to do. How many people actually know important telephone numbers? I am guilty of this. When I want to call someone I just hit the button for mom, dad, sister, brother, husband etc. With the exception of my husband's number if there was an emergency and I couldn't use my cell phone for phone numbers I would be in big trouble.
A69MJ072PH13	essay2	I do not agree with the statement to understand the most important characteristics of a society, one must study its major cities. Let us take Boston for an example. Boston is a huge city and there are so many different ways of living in that city. So the cities around it are not going to be matched to one way of life. So looking at just the big cities is not going to give you the clear picture of a society. You need to look at the big cities and small towns to truly understand.
A69MJ072PH13	essay3	Scandals are useful because they focus our attention on problems in ways that no speaker or reformer ever could is absolutely true. You would never know about a doctor treating non cancerous patients for cancer and then curing them without the scandal being brought out. Nobody is going to want to come out against the doctor to do or say something. But there is always that one person that will come out and get it out in the open. Then all the attention comes to the issue and something an actually get done.
A6MWJK1YEY5L2	essay1	As technology becomes better and better I am inclined to agree with this statement. With something as simple as the invention of Wikipedia and other ways of quickly obtaining information we've already seen a decline in people thinking for themselves. Why should a person bother to do so when the answer is a simple word and click away? When we create things that take the thought out of a process we no longer have a need to know how that process happens. It's just done for us. This is basically the double edged sword of progression.
A6MWJK1YEY5L2	essay2	Studying all sizes of cities is important for understanding characteristics of a society. While studying large cities is very important this leaves out and entire group of people who are just as important. An example would be 100s or thousands of years from now something  catastrophic happened and the people of that time are trying to figure out how the people lived, how their society worked. By just looking at a large city you do learn a lot but you leave out how that city interacted with the nearby town. You miss out on how that city got its food because there's no way it was able to produce enough food for everyone. By only examining large cities you leave large gaps. Cultural communities can exist that you would never know about, agian something from our time, you would never know about some of the Native american reserves or national reserves in general.
A6MWJK1YEY5L2	essay3	"While scandals are definitely detrimental they do in fact bring into light things that we may not have thought of that should be addressed. The inherent issue is the exposure of the scandal. By definition a scandal is an event that is generally morally or legally wrong and causes public outrage. What this means is that something terribly wrong happened and it was found out and exposed. You could have something terrible like a pharmaceutical company selling fake drugs and without the ""scandal"" that s the exposure, other companies could do the same thing and not feel obligated by morals or law. It means we aren't making an example of them so they may be more tempted to try it themselves."
A6N190372TE5T	essay1	I disagree with the statement that humans will lose the ability to think for themselves as we rely on technology more. Technology is valuable in many ways and serves a purpose to assist us. Yes, it can solve problems so that we don't have to, but that can make us more productive. Technology helps people learn more about different subjects can make humans more educated. Additionally, having tools at your disposal to help you solve problems can help you accomplish more.
A6N190372TE5T	essay2	I agree that is important to study major cities in order to understand society better. Major cities are the most diverse areas in the world. Learning about the people that inhabit those cities and how the communities function can help people understand society. You simply cannot understand society as a whole by looking at smaller towns and rural areas. These areas do not have the diversity or minorities in the way that major cities do.
A6N190372TE5T	essay3	I agree that scandals focus people's attentions on problems more than a speaker or reformer ever could. As passionate as people may be about issues, they just can't get other people to care as much as they do on their words alone. A scandal or a big news story puts the issue on a bigger platform that draws in a wider audience. When an issue is connected to a story that people can have an emotional connection to, they will care about the issue. A speaker or reformer can't get that connection to people in a way that a story can.
A7I3G380E29VE	essay1	Technology is a great way to assist in solving problems. With computing power getting stronger each year more complex problems can be solved faster than ever before. This being said I believe this will not hinder the ability of humans to think for themselves. I believe it can even help people get more information to form better opinions. There are now multiple avenues to get information at the touch of a button. This allows people to get broader perspectives on issues that wasn't possible in the past. With this information people can build their own opinions based on all the different information they've learned. This would actually help humans think for themselves.
A7I3G380E29VE	essay2	Major cities are a vibrant source of societies characteristics. Large cities host a diverse group of people ranging from: people living, working, visiting the city. This is a great place to study the important characteristics of society because of this diversity. In smaller cities you don't get such a diverse group because the population in made up of people living in the same means and jobs. People from all walks of life in major cities making a nice sample size more true to the characteristics of the society.
A7I3G380E29VE	essay3	Scandals are good in that they can bring to attention to a large portion of populations problems that exist in our society that they might not think about. Scandals also bring the problems close to home making us more aware of the problems that exist. Speakers and reformers are good, however, they only seem to bring together people who are already lived the problems. Scandals instead can enlighten a large group of the population who may never have considered there was a problem to begin with.
A7OY2DNQAQ73P	essay1	While it is true that human reliance on technology for menial tasks may result in the deterioration of the abilities used to complete those tasks (as it already has for handwriting in some cases), I disagree with the premise that technology will cause humans ability to think for themselves to deteriorate. As technology becomes more integrated into our civilization and culture, it tends to augment our abilities, rather than merely replace them. It is possible that incorporating technology in such a way that humans are freed from the need to think about lower order things (e.g. rudimentary calculations; survival issues like obtaining food, shelter, and clothing; thoughts involving day-to-day labor) it may open them up to being able to focus entirely on more profound thoughts.
A7OY2DNQAQ73P	essay2	As the primary hubs of trade, culture, and production, and the largest social spaces where the aforementioned qualities of societies can form and progress, it is absolutely essential that major cities be studied in order to grasp the most important characteristic of a society. Many of the most promising insights regarding prehistoric human civilizations have come from the systematic archaeological and anthropological study of the remains of cities, like those of Mesopotamia, Ancient Egypt, or the Indus Valley civilization. There are common elements to all cities that dictate that the greatest advances in human flourishing occur within them, like proximity to large bodies of water and fertile land, an accumulation of large and diverse populations, and the infrastructure necessary for large-scale productive activity.
A7OY2DNQAQ73P	essay3	I believe that scandals are useful for focusing our attention, but disagree that no speaker or reformer could accomplish such attention-grabbing to the same degree. History is rife with examples of orators and activists that were able to drive masses of people to action, merely by their fine grasp of the social and material conditions that existed in the place and time of which they were a part. It was through their ability to draw a crowd and command the attention of whole nations or the world that they could accomplish such feats, without the need to rely on some indiscretion of theirs or another to focus that attention.
A8KX1HFH8NE2Q	essay1	"I disagree with the position that as more people relay on technology that the ability of humans to think for themselves will decrease.   As a technologist myself, I see the detailed thinking that has to go into technology design on a daily basis.  Many of the algorithms and coding represents highly advanced thinking and requires individuals with skills that cut across a variety of domains.   I also believe that the users of the technology will always have an inherent level of curiosity which I believe is a basic aspect of the human personality.   We have all experienced young children who repeatedly ask ""why"" after each explanation to a previous question - and I believe that humans continue to operate that way and are always asking ""why"" as well.    Thus, I am very comfortable that from both the perspective of the designer and the user that technology is only challenging us to advance our thinking skills to a higher level."
A8KX1HFH8NE2Q	essay2	"I agree that in order to understand the most important characteristics of a society that one must study its major cities.   I think that each of our major cities is similar to an individual human in that the city has a unique personality that is not reflected in any other city.   Thus, I think that one must look across all of our cities in order to truly understand the broad cross-section of society.   Our cities have individual characteristics and personalities and when one aggregates them together into a broader group, then society can truly be understood.   Just as in a group, where there are always specific group dynamics between individuals and smaller groups, that same relationship exists with our cities where there are ""city dynamics"" between different cities in terms of how they relate and view each other.   One should look at the entire group of cities to understand these dynamics but at the same time, one should also study the individual city to understand its unique personality and characteristics."
A8KX1HFH8NE2Q	essay3	I agree that some scandals are useful for focusing our attention on problems in ways that no speaker or reformer ever could.   However, I also believe that some scandals lead to extreme sadness when we realize that those conditions existed for months or even years without anyone taking action to correct the situation.   I do think that scandals are important for society in that they ensure that those conditions never occur in any other situation after the scandal has been exposed.  In that way, the scandal is probably more effective than any regulation or law which might not get the visibility or the exposure of the scandal.   In my own situation though, I would always prefer to take action before the situation escalates into a scandal as there is always a stigma that one has to live with for the rest of their life if they have been involved in a scandal.   For that reason alone, I would prefer to avoid the scandal entirely but if the scandal does occur, then I'm willing to consider the positive benefits that the scandal can contribute to society.
A8OE2E20OZYKI	essay1	I do believe that people are relying too much on technology and their intelligence is declining as a result. It's so easy to just look up an answer to something that people just aren't memorizing facts. I know this because I am guilty of it as well. If something were to happen to our technology I believe that most people wouldn't be able to function as well. Overall I believe that people should work more towards thinking of answers to questions and memorizing things, rather than just taking out their smart phone, giving an answer to the question, and forgetting what they looked up immediately.
A8OE2E20OZYKI	essay2	I agree that by studying major cities we can understand society. Large cities offer large groups of people that can be studied. This can be as simple as doing a traffic study to see how people get around, or by asking people their opinion on general questions in order to get a better understanding of them. Through these studies I believe we can better understand how society works. Basically more people means more of a chance to study the society that they make up. And by studying multiple cities we can learn more about different societies and how those people go about their day to day lives.
A8OE2E20OZYKI	essay3	I agree that scandals can be useful. They usually bring to light issues that we didn't even know that we had. By revealing these issues in the form of a scandal, we are forced to do something about it. Speakers and reformers can only go so far if they don't even know what's going on beneath the surface. And that's why scandals are useful; they force issues into the public light, and they force us to deal with them. Without scandals these problems would never be solved and the people making them worse would continue to get away with doing whatever it is that they're doing.
A90NKJUJ7HTEQ	essay1	As a parent, it is a huge concern of mine that people are relying more heavily on technology using less brain power to think for themselves.  I see my children not retaining information I would consider important for simple life skills and I feel that this is due to the lack of things that they need to remember as they have the items at their fingertips via technology.  For example not one of them knows their own phone number or the friend's numbers that they may need.  In an emergency situation, this could be dire.  The simple task of knowing a phone number could be a huge asset if the technology you relied on was not available.
A90NKJUJ7HTEQ	essay2	Understanding the characteristics of society does not require a study of societies in major cities.  While there is a true reflection of a dense quantity of people located in these areas it is not the entire picture of what society is made up of.  I think that you need to look at civilization as a whole as many people choose not to live in these areas for many reasons.  Some of which include not sharing the views of these people located there.  And the people who do not live in these areas are equally valuable references for society.
A90NKJUJ7HTEQ	essay3	Scandals are not useful as they distract from issues that truly need attention.  Most often times I feel like when there is a scandal it detracts attention away from where the attention is really needed.  Most often it is a scandal that is being sold by the media because it sells and makes their networks the most money.  When there are more pressing issues the focus remains the politician that behaved poorly or did something wrong instead of an issue like equality or conservation.
AA4JYAPLYB6QT	essay1	Thinking back to before when had google at our finger tips, information was much harder to access. You often could not find niche information in a library, usually. Or it required extensive searching. Now we have access to the collective conscious of human intelligence at our finger tips, literally almost any where we are in the world.   Now imagine being reliant on receiving information through the internet for all your life but it's suddenly all taken away.
AA4JYAPLYB6QT	essay2	The difference in culture can vary greatly from city to city in different countries. For example, I spent 2 years in Shanghai China studying Chinese. Shanghai is more of a western influenced, modern city. They are generally accepting of foreigners, because there is a high influx of tourists in this area.  Beijing on the other hand, is a little different. A lot of people from rural china come to Beijing and they don't often see foreigners, so you will often catch people staring, or perhaps they might even come up to you and ask for a photograph together. All in all they mostly seem curious. A huge difference in culture and attitudes.
AA4JYAPLYB6QT	essay3	I can recall one particular incident where this holds true. Martin Shkreli, co-founder of the hedge funds Elea Capital. Accused up hiking up the price of a precious life saving drug for aids patients. This was a sickening incident. But it brought to light, to the mass population the issues of pharmaceutical companies inflating their prices for vital, and some times life saving drugs.
AA4KKLIU4C3NY	essay1	Technology has come a long way since the advent of man.  From stone age man with primitive tools to the Middle Ages where man developed weaponry of sorts and built great monuments until today, where we can do everything on a tiny smartphone.  Technology has helped us immensely in making our lives easier and more convenient while saving time in the process.  Yet, does technology have any effect on our ability to think for ourselves?  I think not.  Technology helps to support us and make our lives more convenient and easy.  But thinking for ourselves has never really been the human strong point.  Throughout history man has failed to truly think for himself, instead joining the masses and following along in the common thought consciousness of the day.  Thus, I don't believe technological breakthroughs have any ill effect on man's ability to think for himself.
AA4KKLIU4C3NY	essay2	If an alien from another universe landed on our planet and studied our major cities, they might catch a glimpse of some of the things we hold dear.  Some of our societal characteristics surely shine through our major cities in things like the technology of skyscrapers, our total dependence on mass transit and automobiles, the prevalence of factories and big business and capitalism as the lifeblood of our current world.  However, are these things really our most important characteristics or just some of them?  Are not things like compassion, love, charity and goodwill truly our most important characteristics, our most time-treasured characteristics of all?  Would we necessarily see these while viewing our largest metropolises?  I think not.  Some characteristics might be observed but hardly our most beloved ones.
AA4KKLIU4C3NY	essay3	Who could disagree that the latest mega-scandal about some company or organization doesn't grab people's imaginations and morning coffee hour's banter?  People read the headlines, watch the news and converse over the latest scandalous topic, sometimes for weeks at a time.  Yet, what are the results of these events in the big picture of things?  Do the fundamental problems underlying these scandalous items ever truly get resolved after all the dust has settled?  Can we really say that scandals alone are responsible for solving society's ills more effectively than great speakers and leaders who march and speak and advocate on the subjects?  I hardly think so.  While the latest scandal may grab society's attention in a shocking and spectacular way, the consistency of a speaker's speeches and advocacy go much further to resolving and solving the fundamental issues at play.
AADRVG2QVZH75	essay1	I do not believe that with the advent of more tech that the human beings ability to think for themselves will be diminished in any way.  If anything I think it's the exact opposite.  Being able to rely on tech to answer needless information leaves our brains open to store more of the information that we actually want to know.  It gives us more room to be able to think creatively because our brains are not being stuffed to capacity with useless information.  For instance, instead of using working memory to recall phone numbers or addresses or figure a tip, we can simply look them up on our phone.  This in turn frees up brain power to make more important decisions.  This is why I believe that we will actually show advancement as our technology grows because we will no longer have to be trash receptacles for information that we don't need to remember on a daily basis.
